Year,Team,Conf,Seed,Wins,Won_ConfT,Round_32,Sweet_16,Elite_8,Final_4,Champ_Game,Won_Natty,AdjO,AdjD,AdjEM,BARTHAG,EFG%,EFG%D,FT%,FTR,FT_Off_Impact,FT_Off_Eff,FTRD,FT_Def_Impact,FT_Def_Eff,FT_Net_Impact,FT_Net_Eff,TOV%,TOV%D,TOV%_Diff,OREB%,DREB%,2PT%,2PTR,2pt_Off_Impact,2pt_Off_Eff,2PT%D,2PTRD,2pt_Def_Impact,2pt_Def_Eff,2pt_Net_Impact,2pt_Net_Eff,3PT%,3PTR,3pt_Off_Impact,3pt_Off_Eff,3PT%D,3PTRD,3pt_Def_Impact,3pt_Def_Eff,3pt_Net_Impact,3pt_Net_Eff,AST%,Height,Experience,Talent,AdjT,W,Elite_SOS,Norm_Elite_SOS,WAB
2010,Lehigh,Pat,16,0,0,0,0,0,0,0,0,104.907,106.362,-1.45422,0.44,0.516,0.482,0.716,0.434,17.33,16.71,0.315,12.42,11.98,4.91,4.73,0.185,0.194,0.009,0.297,0.709,0.48,0.703,18.82,18.15,0.464,0.65,16.63,16.04,2.18,2.11,0.400,0.297,6.63,6.39,0.344,0.35,6.64,6.40,-0.02,-0.01,0.592,79.488,1.651,10.619,68.4313,22,7.914,0.069,-6.8
2010,Louisville,BE,9,0,0,0,0,0,0,0,0,115.013,97.1787,17.834,0.868,0.515,0.482,0.703,0.364,13.51,13.53,0.409,14.98,15.00,-1.47,-1.47,0.199,0.223,0.024,0.397,0.628,0.519,0.601,16.47,16.49,0.466,0.677,16.16,16.18,0.31,0.31,0.339,0.399,7.14,7.15,0.343,0.323,5.67,5.68,1.47,1.47,0.586,80.572,1.649,78.786,65.9182,20,30.501,0.614,-0.1
2010,Marquette,BE,6,0,0,0,0,0,0,0,0,114.599,94.1043,20.4947,0.901,0.525,0.493,0.74,0.351,13.54,14.43,0.295,10.17,10.84,3.37,3.59,0.158,0.221,0.063,0.314,0.669,0.479,0.649,16.20,17.28,0.5,0.71,17.12,18.25,-0.92,-0.98,0.406,0.351,7.43,7.92,0.317,0.29,4.43,4.73,2.99,3.19,0.6,78.144,2.201,17.888,61.8892,22,31.568,0.640,1.8
2010,Maryland,ACC,4,1,0,1,0,0,0,0,0,117.599,94.8962,22.7026,0.914,0.519,0.443,0.723,0.339,13.91,13.47,0.29,11.09,10.74,2.82,2.73,0.167,0.215,0.048,0.353,0.629,0.499,0.755,21.38,20.71,0.417,0.682,15.21,14.73,6.17,5.98,0.388,0.245,5.39,5.23,0.332,0.318,5.65,5.47,-0.25,-0.24,0.561,79.984,2.003,75.457,68.1243,22,30.926,0.625,3.3
2010,Michigan St.,B10,5,4,0,1,1,1,1,0,0,112.268,91.9702,20.2975,0.901,0.515,0.465,0.681,0.362,12.76,12.85,0.299,11.29,11.37,1.47,1.48,0.21,0.194,-0.016,0.405,0.716,0.521,0.748,20.17,20.32,0.453,0.628,15.02,15.13,5.15,5.19,0.333,0.252,4.34,4.38,0.325,0.372,6.38,6.43,-2.04,-2.06,0.62,79.708,1.634,87.758,65.5206,24,28.984,0.578,3.5
2010,Minnesota,B10,11,0,0,0,0,0,0,0,0,112.547,93.7989,18.7481,0.902,0.537,0.467,0.702,0.343,12.74,12.86,0.329,12.06,12.17,0.68,0.68,0.191,0.216,0.025,0.334,0.68,0.505,0.687,18.35,18.52,0.44,0.62,13.98,14.12,4.37,4.41,0.404,0.313,6.69,6.75,0.34,0.38,6.62,6.69,0.07,0.07,0.637,80.995,1.739,60.317,65.3869,21,30.379,0.612,-0.3
2010,Missouri,B12,10,1,0,1,0,0,0,0,0,110.105,90.4261,19.6787,0.912,0.503,0.456,0.728,0.335,13.70,13.18,0.387,13.80,13.28,-0.10,-0.09,0.181,0.273,0.092,0.348,0.621,0.477,0.666,17.85,17.17,0.453,0.694,15.68,15.08,2.17,2.09,0.371,0.334,6.96,6.70,0.308,0.306,4.70,4.52,2.26,2.18,0.557,80.341,1.738,48.074,68.6097,22,29.614,0.593,1.6
2010,Montana,BSky,14,0,0,0,0,0,0,0,0,106.707,98.1992,8.50753,0.611,0.545,0.477,0.722,0.373,13.44,14.38,0.386,13.65,14.61,-0.21,-0.23,0.191,0.198,0.007,0.3,0.703,0.52,0.679,17.62,18.85,0.446,0.699,15.42,16.50,2.20,2.35,0.398,0.321,6.38,6.82,0.365,0.301,5.43,5.82,0.94,1.01,0.484,81.22,2.025,21.883,61.6822,20,11.471,0.155,-4.6
2010,Morgan St.,MEAC,15,0,0,0,0,0,0,0,0,105.657,103.75,1.90682,0.511,0.479,0.465,0.703,0.442,17.13,16.59,0.429,16.66,16.13,0.47,0.46,0.191,0.203,0.012,0.401,0.654,0.468,0.725,18.71,18.12,0.456,0.741,18.35,17.77,0.35,0.34,0.338,0.275,5.12,4.96,0.327,0.259,4.60,4.46,0.52,0.51,0.486,79.726,1.776,0.2,68.151,27,11.49,0.156,-3.9
2010,Murray St.,OVC,13,1,0,1,0,0,0,0,0,108.952,94.3666,14.5856,0.791,0.555,0.439,0.703,0.429,15.54,15.65,0.34,12.05,12.13,3.49,3.52,0.214,0.244,0.03,0.391,0.667,0.554,0.687,19.62,19.74,0.409,0.706,14.31,14.41,5.30,5.34,0.372,0.313,6.00,6.04,0.34,0.294,4.96,4.99,1.05,1.05,0.567,78.992,1.736,12.64,65.5723,28,9.836,0.116,0
2010,New Mexico,MWC,3,1,0,1,0,0,0,0,0,114.142,96.7568,17.3849,0.876,0.51,0.494,0.677,0.456,17.34,17.03,0.356,13.63,13.39,3.71,3.64,0.164,0.203,0.039,0.358,0.732,0.479,0.631,16.98,16.68,0.491,0.597,15.70,15.42,1.28,1.26,0.375,0.369,7.77,7.63,0.331,0.403,7.14,7.02,0.63,0.62,0.567,79.656,1.508,49.461,67.1887,29,21.234,0.391,4.9
2010,New Mexico St.,WAC,12,0,0,0,0,0,0,0,0,111.342,105.22,6.12172,0.598,0.534,0.513,0.701,0.38,15.33,14.43,0.312,12.73,11.98,2.60,2.45,0.179,0.186,0.007,0.297,0.659,0.517,0.613,18.24,17.17,0.501,0.655,18.73,17.63,-0.49,-0.46,0.374,0.387,8.33,7.84,0.357,0.345,7.03,6.62,1.30,1.23,0.534,79.225,1.708,19.361,70.1148,21,21.528,0.398,-2.3
2010,North Texas,SB,15,0,0,0,0,0,0,0,0,102.939,103.298,-0.35881,0.458,0.509,0.475,0.718,0.528,20.07,19.74,0.327,12.82,12.61,7.25,7.13,0.211,0.183,-0.028,0.322,0.701,0.515,0.697,19.01,18.69,0.47,0.743,19.15,18.83,-0.14,-0.14,0.331,0.303,5.31,5.22,0.327,0.257,4.61,4.53,0.70,0.69,0.496,79.416,1.925,20.119,67.1128,22,10.93,0.142,-3.9
2010,Northern Iowa,MVC,9,2,0,1,1,0,0,0,0,108.029,89.7638,18.2648,0.886,0.497,0.462,0.754,0.364,13.23,14.91,0.285,9.48,10.68,3.75,4.23,0.177,0.206,0.029,0.307,0.741,0.477,0.626,14.40,16.22,0.443,0.646,13.31,15.00,1.09,1.22,0.353,0.374,6.36,7.17,0.332,0.354,5.47,6.16,0.90,1.01,0.496,80.616,1.964,12.129,58.576,28,18.366,0.322,3.7
2010,Notre Dame,BE,6,0,0,0,0,0,0,0,0,119.809,101.439,18.3693,0.88,0.541,0.494,0.723,0.391,14.82,15.69,0.279,10.45,11.06,4.37,4.63,0.159,0.16,0.001,0.345,0.695,0.515,0.658,17.77,18.81,0.477,0.666,16.63,17.61,1.13,1.20,0.394,0.342,7.06,7.48,0.351,0.334,6.14,6.50,0.93,0.98,0.639,80,2.332,57.766,62.3372,23,27.053,0.531,0.5
2010,Oakland,Sum,14,0,0,0,0,0,0,0,0,107.635,103.917,3.71824,0.585,0.494,0.501,0.715,0.406,16.00,15.40,0.315,12.62,12.14,3.39,3.26,0.196,0.183,-0.013,0.372,0.688,0.5,0.691,19.05,18.33,0.497,0.737,20.52,19.75,-1.47,-1.42,0.320,0.309,5.45,5.25,0.339,0.263,4.99,4.81,0.46,0.44,0.493,80.762,1.964,15.114,68.5659,24,18.062,0.314,-1.1
2010,Ohio,MAC,14,1,0,1,0,0,0,0,0,105.808,98.4546,7.35379,0.652,0.489,0.46,0.733,0.408,16.70,16.17,0.36,13.80,13.35,2.91,2.81,0.181,0.214,0.033,0.311,0.661,0.463,0.648,16.76,16.22,0.462,0.666,16.49,15.96,0.26,0.26,0.358,0.352,7.04,6.81,0.304,0.334,5.44,5.27,1.60,1.54,0.575,80.311,1.364,24.434,68.1933,20,13.908,0.214,-7.8
2010,Ohio St.,B10,2,2,1,1,1,0,0,0,0,117.429,91.9581,25.4713,0.94,0.564,0.474,0.689,0.357,13.02,13.43,0.268,9.61,9.90,3.42,3.52,0.173,0.217,0.044,0.294,0.715,0.555,0.651,19.13,19.72,0.45,0.632,14.26,14.70,4.87,5.02,0.388,0.349,7.17,7.39,0.343,0.368,6.33,6.52,0.84,0.87,0.548,79.477,1.975,77.427,64.023,27,30.606,0.617,5.7
2010,Oklahoma St.,B12,7,0,0,0,0,0,0,0,0,111.497,94.9637,16.5333,0.893,0.523,0.482,0.715,0.367,14.18,14.13,0.367,14.02,13.98,0.16,0.16,0.184,0.193,0.009,0.295,0.724,0.52,0.581,16.32,16.27,0.448,0.655,15.68,15.63,0.64,0.64,0.352,0.419,7.97,7.94,0.364,0.345,6.71,6.69,1.26,1.25,0.491,78.633,1.456,59.468,66.2045,22,30.206,0.607,1.8
2010,Old Dominion,CAA,11,1,0,1,0,0,0,0,0,107.842,90.1999,17.6423,0.882,0.489,0.453,0.645,0.302,9.71,10.26,0.305,10.56,11.15,-0.85,-0.90,0.202,0.225,0.023,0.428,0.704,0.494,0.746,18.37,19.41,0.454,0.654,14.37,15.19,4.00,4.22,0.316,0.254,4.00,4.23,0.3,0.346,5.03,5.31,-1.02,-1.08,0.6,80.141,1.96,4.171,62.4677,26,20.316,0.369,0.6
2010,Pittsburgh,BE,3,1,0,1,0,0,0,0,0,111.307,92.5315,18.7753,0.883,0.496,0.445,0.695,0.426,14.38,15.73,0.328,11.76,12.86,2.62,2.87,0.195,0.169,-0.026,0.373,0.684,0.488,0.707,16.75,18.33,0.436,0.712,15.56,17.03,1.19,1.30,0.343,0.293,4.88,5.34,0.313,0.288,4.52,4.94,0.36,0.40,0.671,79.618,1.44,68.381,60.3262,24,29.605,0.593,3.6
2010,Purdue,B10,4,2,0,1,1,0,0,0,0,110.762,88.1665,22.5959,0.933,0.494,0.454,0.726,0.398,15.84,15.96,0.374,13.34,13.45,2.49,2.51,0.163,0.238,0.075,0.307,0.686,0.501,0.697,19.14,19.29,0.422,0.713,15.01,15.13,4.13,4.16,0.319,0.303,5.30,5.34,0.357,0.287,5.11,5.15,0.19,0.19,0.565,80.088,1.783,73.138,65.4793,27,29.198,0.583,6.6
2010,Richmond,A10,7,0,0,0,0,0,0,0,0,108.108,92.8809,15.2274,0.845,0.51,0.438,0.697,0.326,11.73,12.46,0.358,12.27,13.04,-0.55,-0.58,0.169,0.228,0.059,0.267,0.648,0.5,0.639,16.49,17.52,0.435,0.689,14.37,15.27,2.12,2.25,0.351,0.361,6.54,6.95,0.297,0.311,4.43,4.71,2.11,2.24,0.514,80.887,2.066,22.243,62.1031,26,24.758,0.476,2.6
2010,Robert Morris,NEC,15,0,0,0,0,0,0,0,0,99.6218,101.452,-1.83054,0.426,0.49,0.47,0.661,0.459,15.61,15.68,0.469,16.92,17.00,-1.31,-1.32,0.217,0.232,0.015,0.345,0.675,0.467,0.71,17.06,17.13,0.462,0.619,14.43,14.50,2.63,2.64,0.365,0.29,5.45,5.47,0.323,0.381,6.21,6.24,-0.76,-0.77,0.536,79.428,1.814,7.912,65.7182,23,10.542,0.133,-6.5
2010,Saint Mary's,WCC,10,2,0,1,1,0,0,0,0,116.442,97.0364,19.4058,0.875,0.557,0.458,0.765,0.321,13.53,13.45,0.314,12.47,12.40,1.06,1.05,0.17,0.163,-0.007,0.339,0.691,0.523,0.644,18.55,18.45,0.467,0.775,20.10,19.99,-1.55,-1.54,0.411,0.356,8.06,8.02,0.283,0.225,3.54,3.52,4.52,4.50,0.585,82.177,1.478,22.783,66.3664,25,17.876,0.310,1.9
2010,Sam Houston St.,Slnd,14,0,0,0,0,0,0,0,0,110.763,103.694,7.06873,0.692,0.543,0.503,0.709,0.395,15.60,14.99,0.417,16.16,15.53,-0.56,-0.54,0.189,0.211,0.022,0.344,0.696,0.521,0.602,17.47,16.79,0.502,0.667,18.15,17.44,-0.67,-0.65,0.385,0.398,8.54,8.20,0.336,0.333,6.06,5.83,2.47,2.38,0.72,78.112,2.309,2.044,68.6965,21,12.73,0.186,-2.5
2010,San Diego St.,MWC,11,0,0,0,0,0,0,0,0,111.49,94.1721,17.3175,0.849,0.52,0.469,0.614,0.41,12.52,13.13,0.315,11.24,11.79,1.28,1.34,0.21,0.207,-0.003,0.402,0.682,0.536,0.693,18.47,19.37,0.434,0.657,14.23,14.92,4.24,4.44,0.323,0.307,4.93,5.17,0.358,0.343,6.13,6.43,-1.20,-1.26,0.52,80.348,1.438,48.75,62.9348,23,24.05,0.459,1.3
2010,Siena,MAAC,13,0,0,0,0,0,0,0,0,109.569,95.6534,13.9156,0.804,0.498,0.479,0.67,0.392,14.83,14.32,0.21,8.04,7.76,6.79,6.56,0.174,0.217,0.043,0.356,0.701,0.503,0.754,21.42,20.68,0.472,0.686,17.33,16.73,4.08,3.94,0.323,0.246,4.49,4.33,0.329,0.314,5.53,5.34,-1.04,-1.01,0.526,79.377,2.178,13.214,68.3596,27,16.852,0.285,0.9
2010,Syracuse,BE,1,2,0,1,1,0,0,0,0,118.167,90.5783,27.5886,0.953,0.573,0.461,0.671,0.374,13.60,13.07,0.253,9.61,9.23,4.00,3.84,0.211,0.227,0.016,0.372,0.65,0.572,0.701,21.73,20.88,0.459,0.596,14.53,13.96,7.21,6.92,0.385,0.299,6.24,5.99,0.31,0.404,6.65,6.39,-0.41,-0.39,0.644,80.458,1.804,56.087,68.6909,28,28.835,0.574,7.5
2010,Temple,A10,5,0,0,0,0,0,0,0,0,107.306,86.2797,21.0266,0.912,0.489,0.424,0.689,0.277,9.52,10.48,0.266,9.34,10.28,0.18,0.20,0.168,0.181,0.013,0.325,0.724,0.48,0.689,16.50,18.16,0.425,0.678,14.15,15.58,2.35,2.58,0.338,0.311,5.25,5.77,0.281,0.322,4.44,4.89,0.80,0.88,0.609,80.461,1.792,31.121,59.9751,29,23.817,0.453,5.3
2010,Tennessee,SEC,6,3,0,1,1,1,0,0,0,106.604,89.2115,17.3928,0.883,0.502,0.449,0.669,0.36,13.25,12.92,0.409,15.10,14.73,-1.85,-1.80,0.187,0.237,0.05,0.325,0.682,0.517,0.683,19.43,18.95,0.455,0.62,14.57,14.21,4.86,4.74,0.313,0.317,5.46,5.32,0.293,0.38,5.75,5.61,-0.29,-0.28,0.533,80.462,1.941,51.85,67.6684,25,29.253,0.584,3.9
2010,Texas,B12,8,0,0,0,0,0,0,0,0,113.444,92.8117,20.6323,0.917,0.513,0.448,0.634,0.404,14.82,13.74,0.353,14.32,13.28,0.50,0.47,0.187,0.203,0.016,0.396,0.684,0.512,0.741,21.95,20.36,0.435,0.715,17.64,16.36,4.31,4.00,0.345,0.259,5.17,4.79,0.321,0.285,5.19,4.81,-0.02,-0.02,0.488,79.647,1.575,85.262,71.1683,24,31.848,0.647,3.9
2010,Texas A&M,B12,5,1,0,1,0,0,0,0,0,112.093,91.9447,20.1487,0.901,0.498,0.469,0.663,0.499,17.28,17.82,0.374,13.54,13.96,3.74,3.86,0.184,0.209,0.025,0.339,0.695,0.494,0.655,16.90,17.43,0.45,0.664,15.13,15.60,1.77,1.83,0.336,0.345,6.06,6.24,0.339,0.336,5.77,5.95,0.29,0.30,0.508,79.988,1.698,77.137,64.0152,22,35.891,0.745,4.4
2010,UC Santa Barbara,BW,15,0,0,0,0,0,0,0,0,100.038,97.6604,2.37748,0.579,0.513,0.479,0.682,0.469,16.32,16.30,0.395,14.50,14.48,1.82,1.81,0.228,0.223,-0.005,0.275,0.673,0.482,0.639,15.71,15.69,0.493,0.601,15.21,15.19,0.50,0.50,0.378,0.361,6.96,6.95,0.305,0.399,6.25,6.24,0.71,0.71,0.611,80.102,1.468,8.349,66.0756,19,13.504,0.204,-4.1
2010,UNLV,MWC,8,0,0,0,0,0,0,0,0,109.859,92.6156,17.2431,0.879,0.522,0.455,0.721,0.312,12.26,12.28,0.471,17.18,17.20,-4.92,-4.92,0.173,0.226,0.053,0.286,0.696,0.536,0.646,18.87,18.90,0.433,0.657,14.51,14.53,4.36,4.37,0.331,0.354,6.39,6.40,0.333,0.343,5.83,5.83,0.56,0.56,0.612,80.007,1.461,51.719,65.9121,24,22.024,0.410,1
2010,Utah St.,WAC,12,0,0,0,0,0,0,0,0,116.361,95.0722,21.2893,0.902,0.555,0.457,0.762,0.304,11.52,12.80,0.298,10.43,11.59,1.09,1.21,0.163,0.176,0.013,0.338,0.73,0.522,0.703,18.25,20.27,0.446,0.672,14.68,16.30,3.58,3.97,0.422,0.297,6.23,6.92,0.321,0.328,5.16,5.73,1.08,1.20,0.627,79.892,1.965,9.11,59.4224,26,15.1,0.243,-0.4
2010,UTEP,CUSA,12,0,0,0,0,0,0,0,0,107.504,89.9248,17.5793,0.886,0.53,0.442,0.672,0.403,14.87,14.55,0.429,16.04,15.69,-1.17,-1.14,0.186,0.225,0.039,0.292,0.697,0.534,0.688,20.18,19.74,0.433,0.66,14.94,14.62,5.23,5.12,0.347,0.312,5.95,5.82,0.307,0.34,5.46,5.34,0.49,0.48,0.546,81.441,1.843,23.484,67.4737,26,19.818,0.357,2.1
2010,Vanderbilt,SEC,4,0,0,0,0,0,0,0,0,113.609,96.0838,17.5253,0.881,0.527,0.47,0.727,0.48,19.26,18.56,0.347,13.71,13.21,5.55,5.35,0.194,0.193,-0.001,0.327,0.65,0.516,0.7,19.94,19.21,0.454,0.686,17.22,16.59,2.73,2.63,0.370,0.3,6.13,5.90,0.336,0.314,5.83,5.62,0.30,0.29,0.505,80.913,1.374,72.84,68.4945,23,29.018,0.579,3.2
2010,Vermont,AE,16,0,0,0,0,0,0,0,0,103.697,100.573,3.12414,0.557,0.486,0.445,0.689,0.506,18.22,18.25,0.35,13.18,13.20,5.04,5.05,0.207,0.201,-0.006,0.362,0.667,0.488,0.724,18.46,18.49,0.432,0.695,15.81,15.83,2.65,2.66,0.321,0.276,4.63,4.64,0.315,0.305,5.06,5.07,-0.43,-0.43,0.511,79.065,2.038,26.761,65.8979,25,8.712,0.089,-5.1
2010,Villanova,BE,2,1,0,1,0,0,0,0,0,118.572,95.5965,22.9755,0.923,0.53,0.472,0.751,0.44,19.03,17.64,0.49,19.72,18.29,-0.70,-0.65,0.191,0.209,0.018,0.38,0.681,0.511,0.655,19.27,17.87,0.45,0.615,15.58,14.45,3.69,3.42,0.376,0.345,7.47,6.93,0.338,0.385,7.33,6.79,0.14,0.13,0.502,79.716,1.602,89.439,71.172,24,33.157,0.679,5.5
2010,Wake Forest,ACC,9,1,0,1,0,0,0,0,0,106.69,91.7943,14.8954,0.853,0.474,0.43,0.66,0.41,14.62,14.09,0.386,15.19,14.65,-0.57,-0.55,0.211,0.196,-0.015,0.385,0.661,0.476,0.768,19.75,19.04,0.429,0.677,15.99,15.41,3.76,3.63,0.313,0.232,3.92,3.78,0.289,0.323,5.14,4.95,-1.22,-1.17,0.45,82.542,1.84,78.599,68.4678,19,30.998,0.626,1
2010,Washington,P10,11,2,1,1,1,0,0,0,0,111.513,93.6021,17.9107,0.884,0.494,0.462,0.727,0.42,17.97,16.63,0.464,18.46,17.08,-0.49,-0.45,0.175,0.22,0.045,0.374,0.684,0.496,0.742,21.66,20.04,0.46,0.729,18.66,17.26,3.00,2.78,0.325,0.258,4.93,4.57,0.312,0.271,4.70,4.35,0.23,0.21,0.502,79.25,1.502,80.577,71.3389,24,24.044,0.459,1.2
2010,West Virginia,BE,2,4,1,1,1,1,1,0,0,117.329,91.5966,25.7322,0.936,0.493,0.477,0.696,0.382,13.57,14.37,0.406,14.31,15.15,-0.74,-0.78,0.181,0.209,0.028,0.424,0.688,0.488,0.645,16.06,17.01,0.466,0.685,15.73,16.66,0.33,0.35,0.336,0.355,6.09,6.45,0.333,0.315,5.17,5.48,0.92,0.97,0.621,80.157,1.753,69.372,62.3139,27,34.312,0.706,8
2010,Winthrop,BSth,16,0,0,0,0,0,0,0,0,90.8904,95.0021,-4.11173,0.335,0.419,0.457,0.639,0.354,11.84,12.23,0.387,13.65,14.10,-1.81,-1.87,0.181,0.228,0.047,0.34,0.703,0.426,0.744,16.59,17.13,0.463,0.648,14.80,15.29,1.79,1.85,0.265,0.256,3.55,3.67,0.297,0.352,5.16,5.33,-1.61,-1.66,0.477,80.103,1.541,12.3,63.9135,17,11.305,0.151,-8.7
2010,Wisconsin,B10,4,1,0,1,0,0,0,0,0,115.399,89.8348,25.564,0.949,0.516,0.46,0.735,0.323,11.88,13.37,0.366,12.26,13.80,-0.39,-0.43,0.147,0.201,0.054,0.304,0.742,0.499,0.602,15.03,16.91,0.446,0.744,15.55,17.50,-0.52,-0.59,0.361,0.398,7.19,8.09,0.334,0.256,4.01,4.51,3.18,3.58,0.541,79.661,1.925,73.327,58.6587,23,31.074,0.628,3.9
2010,Wofford,SC,13,0,0,0,0,0,0,0,0,104.267,94.8414,9.42513,0.74,0.492,0.468,0.673,0.446,15.50,16.20,0.358,12.67,13.24,2.83,2.96,0.182,0.216,0.034,0.335,0.707,0.48,0.688,17.06,17.83,0.47,0.69,16.05,16.78,1.00,1.05,0.347,0.312,5.59,5.84,0.309,0.31,4.74,4.96,0.85,0.89,0.574,78.426,1.877,9.27,63.1377,25,14.561,0.230,-1.9
2010,Xavier,A10,6,2,0,1,1,0,0,0,0,114.769,94.9437,19.8256,0.897,0.525,0.457,0.713,0.424,17.01,16.30,0.332,13.37,12.82,3.64,3.49,0.183,0.182,-0.001,0.35,0.706,0.51,0.683,19.60,18.78,0.464,0.689,18.01,17.26,1.59,1.52,0.372,0.317,6.63,6.36,0.294,0.311,5.15,4.94,1.48,1.42,0.519,80.978,1.45,54.813,68.8639,24,27.451,0.541,2.8
2009,Akron,MAC,13,0,0,0,0,0,0,0,0,102.057,95.0743,6.9826,0.698,0.482,0.452,0.715,0.364,13.28,13.59,0.45,15.19,15.54,-1.91,-1.96,0.209,0.268,0.059,0.345,0.637,0.474,0.602,14.56,14.90,0.458,0.67,14.49,14.83,0.07,0.07,0.329,0.398,6.68,6.84,0.293,0.33,4.57,4.67,2.12,2.16,0.536,79.718,1.461,1.37,64.5005,22,14.565,0.230,-5.4
2009,Alabama St.,SWAC,16,0,0,0,0,0,0,0,0,101.941,103.957,-2.01623,0.416,0.517,0.434,0.633,0.365,11.51,12.11,0.334,12.09,12.72,-0.58,-0.61,0.206,0.193,-0.013,0.348,0.645,0.528,0.685,18.02,18.95,0.429,0.723,15.71,16.52,2.31,2.43,0.329,0.315,5.16,5.43,0.298,0.277,4.18,4.40,0.98,1.03,0.548,80.312,2.023,0.201,62.7485,20,10.21,0.125,-5.1
2009,American,Pat,14,0,0,0,0,0,0,0,0,104.705,100.204,4.50143,0.601,0.537,0.449,0.648,0.328,9.99,11.03,0.352,11.93,13.17,-1.94,-2.15,0.214,0.207,-0.007,0.319,0.706,0.521,0.624,15.28,16.87,0.426,0.667,13.47,14.87,1.81,1.99,0.377,0.376,6.66,7.35,0.33,0.333,5.21,5.75,1.45,1.60,0.559,78.95,2.575,8.688,59.7892,24,11.588,0.158,-2.3
2009,Arizona,P10,12,2,0,1,1,0,0,0,0,117.23,101.217,16.0133,0.853,0.532,0.508,0.734,0.37,13.93,14.45,0.255,9.48,9.83,4.45,4.62,0.194,0.183,-0.011,0.361,0.659,0.507,0.71,18.46,19.15,0.491,0.593,15.14,15.70,3.33,3.45,0.395,0.29,5.88,6.09,0.355,0.407,7.51,7.79,-1.64,-1.70,0.563,80.6,1.402,80.614,63.6396,19,33.867,0.696,0.8
2009,Arizona St.,P10,6,1,0,1,0,0,0,0,0,117.682,94.244,23.4381,0.935,0.563,0.466,0.74,0.38,13.39,15.09,0.304,10.23,11.52,3.17,3.57,0.187,0.197,0.01,0.299,0.697,0.575,0.553,15.15,17.06,0.463,0.634,13.81,15.56,1.34,1.50,0.366,0.447,7.79,8.78,0.314,0.366,5.41,6.09,2.39,2.69,0.656,79.847,1.569,46.257,58.5891,24,32.67,0.667,4.8
2009,Binghamton,AE,15,0,0,0,0,0,0,0,0,101.747,102.618,-0.87142,0.469,0.49,0.463,0.686,0.418,15.37,15.23,0.415,15.49,15.35,-0.12,-0.12,0.195,0.216,0.021,0.319,0.651,0.487,0.669,17.47,17.31,0.452,0.681,16.07,15.93,1.40,1.38,0.331,0.331,5.87,5.82,0.324,0.319,5.40,5.35,0.48,0.47,0.499,77.966,1.92,1.026,66.5996,22,8.089,0.073,-4.5
2009,Boston College,ACC,7,0,0,0,0,0,0,0,0,113.378,101.263,12.1159,0.805,0.5,0.472,0.734,0.37,14.14,14.41,0.347,13.11,13.36,1.03,1.05,0.196,0.184,-0.012,0.408,0.629,0.497,0.678,17.54,17.88,0.464,0.699,17.14,17.47,0.41,0.41,0.337,0.322,5.65,5.76,0.327,0.301,5.20,5.30,0.45,0.46,0.565,80.366,1.241,56.026,64.7471,22,26.908,0.528,0.5
2009,Butler,Horz,9,0,0,0,0,0,0,0,0,109.777,93.6264,16.1506,0.852,0.517,0.443,0.721,0.433,15.48,16.48,0.338,11.86,12.63,3.62,3.85,0.2,0.208,0.008,0.323,0.704,0.507,0.548,13.77,14.67,0.42,0.647,13.34,14.20,0.44,0.47,0.353,0.452,7.91,8.42,0.323,0.353,5.60,5.96,2.31,2.46,0.587,79.758,0.713,30.264,61.9683,25,18.098,0.315,2.4
2009,BYU,MWC,8,0,0,0,0,0,0,0,0,114.296,92.6399,21.6562,0.916,0.551,0.454,0.728,0.354,14.73,14.20,0.363,14.20,13.69,0.53,0.52,0.165,0.201,0.036,0.286,0.743,0.542,0.662,20.51,19.77,0.456,0.656,16.36,15.77,4.15,4.00,0.380,0.338,7.34,7.08,0.3,0.344,5.64,5.44,1.70,1.64,0.592,80.617,1.662,31.099,68.4554,24,22.349,0.418,2.3
2009,Cal St. Northridge,BW,15,0,0,0,0,0,0,0,0,101.374,96.2591,5.11477,0.634,0.516,0.481,0.69,0.343,12.76,11.81,0.428,16.61,15.37,-3.85,-3.56,0.244,0.239,-0.005,0.368,0.679,0.504,0.664,18.05,16.70,0.477,0.618,16.00,14.81,2.04,1.89,0.360,0.336,6.52,6.04,0.325,0.382,6.74,6.24,-0.22,-0.20,0.533,79.923,2.441,6.747,71.325,16,16.261,0.271,-6.7
2009,California,P10,7,0,0,0,0,0,0,0,0,116.839,98.6172,18.2213,0.882,0.541,0.489,0.756,0.343,13.89,14.05,0.328,12.45,12.60,1.43,1.45,0.179,0.186,0.007,0.322,0.696,0.503,0.738,19.88,20.11,0.475,0.721,18.18,18.40,1.70,1.72,0.434,0.262,6.09,6.16,0.349,0.279,5.17,5.23,0.92,0.93,0.573,80.435,1.558,60.144,65.2261,22,32.972,0.674,3.2
2009,Chattanooga,SC,16,0,0,0,0,0,0,0,0,104.271,108.116,-3.84568,0.405,0.512,0.526,0.651,0.474,16.66,16.01,0.301,11.90,11.43,4.76,4.57,0.214,0.195,-0.019,0.337,0.685,0.503,0.587,15.94,15.32,0.507,0.541,15.17,14.57,0.77,0.74,0.349,0.413,7.78,7.48,0.366,0.459,9.29,8.93,-1.51,-1.45,0.534,79.684,2.468,7.512,68.6926,16,16.373,0.273,-9.4
