Year,Team,Conf,Seed,Wins,Won_ConfT,Round_32,Sweet_16,Elite_8,Final_4,Champ_Game,Won_Natty,AdjO,AdjD,AdjEM,BARTHAG,EFG%,EFG%D,FT%,FTR,FTRD,TOV%,TOV%D,TOV%_Diff,OREB%,DREB%,2PT%,2PTR,2PT%D,2PTRD,3PT%,3PTR,3PT%D,3PTRD,AST%,Height,Experience,Talent,AdjT,W,Elite_SOS,WAB
2015,BYU,WCC,11,0,0,0,0,0,0,0,0,119.356,101.562,17.7947,0.862,0.53,0.496,0.77,0.423,0.396,0.164,0.18,0.016,0.339,0.718,0.503,0.638,0.496,0.675,0.385,0.362,0.332,0.325,0.598,80.636,1.916,41.166,69.7923,23,21.629,0.8
2015,Cincinnati,Amer,8,1,0,1,0,0,0,0,0,108.353,94.1045,14.2488,0.833,0.504,0.445,0.674,0.378,0.254,0.213,0.203,-0.01,0.373,0.683,0.505,0.694,0.42,0.666,0.333,0.306,0.329,0.334,0.531,80.399,1.474,58.388,59.2099,22,18.539,-1.3
2015,Coastal Carolina,BSth,16,0,0,0,0,0,0,0,0,105.424,103.803,1.6211,0.539,0.499,0.471,0.703,0.396,0.356,0.178,0.17,-0.008,0.352,0.724,0.482,0.658,0.451,0.606,0.354,0.342,0.335,0.394,0.464,78.533,1.931,0.439,63.6717,20,9.135,-5.1
2015,Davidson,A10,10,0,0,0,0,0,0,0,0,120.481,103.662,16.8188,0.853,0.56,0.491,0.702,0.29,0.354,0.143,0.173,0.03,0.298,0.699,0.535,0.543,0.513,0.669,0.393,0.457,0.298,0.331,0.609,79.303,1.323,6.209,66.5178,23,20.72,1.7
2015,Dayton,A10,11,1,0,1,0,0,0,0,0,108.983,95.0972,13.8856,0.792,0.528,0.473,0.683,0.486,0.311,0.178,0.211,0.033,0.242,0.72,0.529,0.626,0.471,0.672,0.351,0.374,0.318,0.328,0.608,78.25,1.54,46.592,63.3147,25,18.021,0.8
2015,Duke,ACC,1,6,0,1,1,1,1,1,1,124.253,94.9453,29.3074,0.966,0.569,0.474,0.691,0.402,0.249,0.168,0.187,0.019,0.374,0.699,0.563,0.655,0.471,0.723,0.386,0.345,0.32,0.277,0.542,81.331,1.062,95.491,65.6368,29,33.93,10.7
2015,Eastern Washington,BSky,13,0,0,0,0,0,0,0,0,112.165,109.197,2.96737,0.586,0.554,0.52,0.714,0.356,0.351,0.159,0.177,0.018,0.293,0.694,0.523,0.568,0.49,0.65,0.396,0.432,0.384,0.35,0.465,79.046,1.901,0.557,67.9604,23,12.026,-2.6
2015,Georgetown,BE,4,1,0,1,0,0,0,0,0,113.166,93.597,19.5694,0.887,0.509,0.466,0.702,0.441,0.439,0.192,0.206,0.014,0.343,0.687,0.504,0.684,0.427,0.649,0.347,0.316,0.359,0.351,0.544,81.023,1.639,84.19,63.7582,21,32.914,3.8
2015,Georgia,SEC,10,0,0,0,0,0,0,0,0,109.524,94.1302,15.3937,0.842,0.489,0.442,0.689,0.478,0.343,0.193,0.168,-0.025,0.323,0.711,0.477,0.687,0.43,0.646,0.344,0.313,0.31,0.354,0.554,79.985,1.866,57.857,63.6563,21,28.552,1.6
2015,Georgia St.,SB,14,1,0,1,0,0,0,0,0,110.463,100.687,9.77537,0.764,0.519,0.45,0.734,0.384,0.394,0.165,0.228,0.063,0.305,0.655,0.534,0.726,0.422,0.58,0.319,0.274,0.326,0.42,0.52,79.328,2.178,39.26,62.5745,23,13.113,-3
2015,Gonzaga,WCC,2,3,0,1,1,1,0,0,0,121.92,92.9958,28.9239,0.952,0.584,0.436,0.689,0.391,0.316,0.163,0.176,0.013,0.339,0.714,0.571,0.679,0.414,0.695,0.408,0.321,0.323,0.305,0.575,82.716,2.111,61.37,64.2083,31,20.733,7.8
2015,Hampton,MEAC,16,0,0,0,0,0,0,0,0,96.0398,104.551,-8.51136,0.264,0.458,0.465,0.652,0.434,0.459,0.205,0.201,-0.004,0.328,0.691,0.459,0.667,0.443,0.697,0.304,0.333,0.344,0.303,0.465,79.849,2.033,8.221,68.6346,16,9.527,-12.6
2015,Harvard,Ivy,13,0,0,0,0,0,0,0,0,103.686,94.9442,8.74154,0.696,0.473,0.461,0.715,0.39,0.331,0.187,0.199,0.012,0.323,0.722,0.458,0.735,0.441,0.677,0.341,0.265,0.334,0.323,0.566,79.88,2.196,32.039,61.137,20,14.711,-1.3
2015,Indiana,B10,10,0,0,0,0,0,0,0,0,119.285,105.478,13.8074,0.833,0.546,0.505,0.715,0.327,0.321,0.171,0.161,-0.01,0.353,0.687,0.507,0.604,0.51,0.693,0.403,0.396,0.328,0.307,0.515,79.073,0.981,74.203,66.0482,20,28.304,-0.3
2015,Iowa,B10,7,1,0,1,0,0,0,0,0,113.359,95.1085,18.251,0.909,0.478,0.451,0.745,0.396,0.292,0.174,0.193,0.019,0.358,0.695,0.469,0.693,0.431,0.635,0.332,0.307,0.324,0.365,0.607,82.25,2.113,58.944,63.3054,21,30.508,2.1
2015,Iowa St.,B12,3,0,1,0,0,0,0,0,0,120.166,97.135,23.031,0.909,0.547,0.479,0.696,0.374,0.243,0.158,0.185,0.027,0.285,0.708,0.547,0.632,0.454,0.654,0.366,0.368,0.352,0.346,0.583,79.241,1.984,43.965,69.3108,25,33.687,7.1
2015,Kansas,B12,2,1,0,1,0,0,0,0,0,114.271,90.5293,23.7421,0.926,0.493,0.444,0.72,0.43,0.336,0.191,0.175,-0.016,0.349,0.682,0.465,0.717,0.435,0.681,0.375,0.283,0.309,0.319,0.549,80.336,0.974,83.717,66.6617,26,37.228,9
2015,Kentucky,SEC,1,4,1,1,1,1,1,0,0,121.27,83.8367,37.4333,0.983,0.518,0.397,0.722,0.438,0.316,0.164,0.218,0.054,0.404,0.684,0.515,0.719,0.391,0.69,0.350,0.281,0.274,0.31,0.566,83.308,0.732,95.498,61.9696,34,27.097,13.1
2015,Lafayette,Pat,16,0,0,0,0,0,0,0,0,112.691,114.45,-1.75874,0.421,0.563,0.529,0.765,0.31,0.276,0.169,0.169,0,0.276,0.656,0.53,0.646,0.508,0.629,0.414,0.354,0.376,0.371,0.582,79.637,2.091,0.994,64.3104,19,11.111,-7.1
2015,Louisville,ACC,4,3,0,1,1,1,0,0,0,108.601,88.176,20.4245,0.926,0.478,0.434,0.66,0.388,0.347,0.178,0.218,0.04,0.351,0.691,0.489,0.674,0.433,0.686,0.304,0.326,0.293,0.314,0.478,81.129,1.458,79.783,64.8006,24,32.346,5.8
2015,LSU,SEC,9,0,0,0,0,0,0,0,0,108.743,94.7996,13.9432,0.823,0.505,0.446,0.689,0.334,0.3,0.205,0.192,-0.013,0.34,0.67,0.503,0.715,0.436,0.711,0.339,0.285,0.313,0.289,0.577,80.783,1.072,58.994,69.0966,22,22.949,0.5
2015,Manhattan,MAAC,16,0,0,0,0,0,0,0,0,101.932,101.19,0.742583,0.526,0.497,0.48,0.694,0.479,0.519,0.21,0.241,0.031,0.31,0.663,0.489,0.635,0.479,0.724,0.340,0.365,0.322,0.276,0.607,80.42,1.991,12.059,67.2455,19,10.881,-7.7
2015,Maryland,B10,4,1,0,1,0,0,0,0,0,111.125,94.9328,16.1924,0.859,0.509,0.454,0.757,0.445,0.279,0.184,0.173,-0.011,0.292,0.696,0.478,0.618,0.446,0.626,0.372,0.382,0.312,0.374,0.486,81.059,1.54,69.338,63.7514,27,29.027,6.9
2015,Michigan St.,B10,7,4,0,1,1,1,1,0,0,115.973,95.052,20.9213,0.922,0.538,0.457,0.633,0.319,0.377,0.179,0.17,-0.009,0.346,0.74,0.516,0.653,0.441,0.647,0.386,0.347,0.323,0.353,0.646,79.412,1.848,62.703,62.8407,23,31.101,3.1
2015,Mississippi,SEC,11,0,0,0,0,0,0,0,0,114.568,100.141,14.4267,0.816,0.482,0.469,0.778,0.375,0.412,0.169,0.189,0.02,0.35,0.683,0.469,0.669,0.434,0.603,0.338,0.331,0.349,0.397,0.522,80.963,2.28,46.963,65.6482,20,25.591,-0.5
2015,New Mexico St.,WAC,15,0,0,0,0,0,0,0,0,106.825,99.8197,7.0055,0.672,0.51,0.459,0.707,0.448,0.325,0.219,0.205,-0.014,0.395,0.693,0.497,0.747,0.464,0.765,0.363,0.253,0.295,0.235,0.499,81.063,1.627,9.776,62.9742,21,12.832,-4.5
2015,North Carolina,ACC,4,2,0,1,1,0,0,0,0,117.921,94.1249,23.7959,0.95,0.514,0.453,0.701,0.347,0.376,0.182,0.178,-0.004,0.399,0.695,0.513,0.774,0.457,0.629,0.345,0.226,0.298,0.371,0.609,80.84,1.309,89.438,69.0232,24,38.128,6.5
2015,North Carolina St.,ACC,8,2,0,1,1,0,0,0,0,114.001,98.6377,15.3629,0.852,0.496,0.455,0.685,0.361,0.341,0.162,0.154,-0.008,0.341,0.695,0.474,0.676,0.436,0.687,0.361,0.324,0.332,0.313,0.467,80.29,1.343,79.763,63.8463,20,32.14,1.1
2015,North Dakota St.,Sum,15,0,0,0,0,0,0,0,0,102.68,102.079,0.601364,0.489,0.492,0.478,0.694,0.362,0.3,0.159,0.166,0.007,0.265,0.766,0.451,0.646,0.444,0.67,0.378,0.354,0.364,0.33,0.429,78.414,1.33,4.013,60.2617,21,11.808,-4
2015,North Florida,ASun,16,0,0,0,0,0,0,0,0,108.032,105.12,2.91181,0.511,0.536,0.479,0.728,0.394,0.334,0.18,0.182,0.002,0.289,0.68,0.511,0.579,0.481,0.724,0.380,0.421,0.315,0.276,0.541,80.53,1.795,11.873,66.7256,20,14.08,-5.1
2015,Northeastern,CAA,14,0,0,0,0,0,0,0,0,107.892,103.071,4.82045,0.653,0.546,0.496,0.724,0.422,0.247,0.214,0.156,-0.058,0.296,0.744,0.529,0.692,0.487,0.709,0.388,0.308,0.344,0.291,0.598,79.737,1.913,9.221,63.0556,23,12.624,-4.6
2015,Northern Iowa,MVC,5,1,0,1,0,0,0,0,0,115.17,94.2192,20.9503,0.92,0.562,0.451,0.726,0.402,0.267,0.18,0.193,0.013,0.269,0.731,0.539,0.6,0.438,0.619,0.397,0.4,0.316,0.381,0.536,79.397,2.165,47.901,58.014,30,17.742,5.4
2015,Notre Dame,ACC,3,3,1,1,1,1,0,0,0,124.623,100.552,24.0703,0.927,0.586,0.481,0.74,0.371,0.233,0.144,0.174,0.03,0.281,0.684,0.584,0.614,0.474,0.674,0.392,0.386,0.329,0.326,0.544,79.308,1.767,78.911,63.2851,29,30.379,8.6
2015,Ohio St.,B10,10,1,0,1,0,0,0,0,0,115.312,94.3058,21.0066,0.916,0.545,0.466,0.678,0.348,0.274,0.17,0.221,0.051,0.341,0.686,0.539,0.679,0.458,0.621,0.372,0.321,0.318,0.379,0.556,80.223,1.599,88.173,65.1703,23,28.047,2.5
2015,Oklahoma,B12,3,2,0,1,1,0,0,0,0,111.785,87.6854,24.1001,0.935,0.494,0.437,0.735,0.327,0.289,0.177,0.202,0.025,0.309,0.685,0.484,0.664,0.424,0.663,0.343,0.336,0.309,0.337,0.489,80.051,1.824,58.549,66.9861,22,33.364,4.5
2015,Oklahoma St.,B12,9,0,0,0,0,0,0,0,0,111.825,95.6458,16.1789,0.843,0.501,0.46,0.731,0.397,0.424,0.186,0.212,0.026,0.269,0.669,0.49,0.615,0.435,0.68,0.346,0.385,0.343,0.32,0.505,79.911,1.99,49.866,62.7105,17,32.538,0.2
2015,Oregon,P12,8,1,0,1,0,0,0,0,0,114.457,101.273,13.1844,0.806,0.521,0.478,0.767,0.295,0.353,0.17,0.168,-0.002,0.306,0.683,0.506,0.661,0.468,0.675,0.367,0.339,0.333,0.325,0.514,79.134,1.384,54.645,66.1195,24,26.458,3
2015,Providence,BE,6,0,0,0,0,0,0,0,0,112.954,95.3871,17.5673,0.88,0.486,0.481,0.71,0.416,0.385,0.179,0.197,0.018,0.353,0.705,0.494,0.716,0.47,0.642,0.310,0.284,0.333,0.358,0.575,82.241,1.423,63.346,64.8656,22,33.586,3.7
2015,Purdue,B10,9,0,0,0,0,0,0,0,0,110.824,96.8436,13.9802,0.853,0.507,0.455,0.685,0.425,0.385,0.2,0.178,-0.022,0.362,0.689,0.51,0.677,0.423,0.69,0.335,0.323,0.35,0.31,0.613,81.571,1.2,63.657,63.9932,21,29.197,1
2015,Robert Morris,NEC,16,0,0,0,0,0,0,0,0,102.327,103.869,-1.54229,0.421,0.505,0.484,0.714,0.36,0.376,0.205,0.217,0.012,0.312,0.642,0.476,0.691,0.475,0.638,0.380,0.309,0.334,0.362,0.504,79.463,1.491,0.888,65.0415,19,11.81,-8.6
2015,San Diego St.,MWC,8,1,0,1,0,0,0,0,0,104.401,88.1829,16.2186,0.87,0.467,0.427,0.63,0.362,0.267,0.186,0.215,0.029,0.359,0.698,0.461,0.695,0.412,0.677,0.321,0.305,0.306,0.323,0.471,81.002,1.819,55.636,59.9465,25,19.89,1.3
2015,SMU,Amer,6,0,0,0,0,0,0,0,0,113.524,95.4867,18.0372,0.867,0.524,0.455,0.705,0.441,0.312,0.197,0.2,0.003,0.369,0.707,0.519,0.771,0.431,0.543,0.360,0.229,0.322,0.457,0.631,81.48,1.991,51.046,62.8424,26,20.21,3.1
2015,St. John's,BE,9,0,0,0,0,0,0,0,0,110.125,95.8018,14.3233,0.857,0.493,0.461,0.691,0.362,0.326,0.157,0.195,0.038,0.278,0.646,0.479,0.695,0.448,0.646,0.351,0.305,0.324,0.354,0.493,79.115,2.382,73.416,66.1943,20,32.181,2.4
2015,Stephen F. Austin,Slnd,12,0,0,0,0,0,0,0,0,114.494,100.484,14.0106,0.801,0.562,0.488,0.732,0.424,0.49,0.203,0.244,0.041,0.377,0.701,0.556,0.638,0.482,0.722,0.381,0.362,0.336,0.278,0.65,78.256,1.923,0.2,65.2365,26,12.66,1.2
2015,Texas,B12,11,0,0,0,0,0,0,0,0,112.877,92.759,20.1184,0.9,0.494,0.422,0.724,0.369,0.342,0.2,0.142,-0.058,0.38,0.71,0.486,0.66,0.378,0.691,0.339,0.34,0.348,0.309,0.556,81.621,1.625,72.06,61.7245,20,31.601,0.9
2015,Texas Southern,SWAC,15,0,0,0,0,0,0,0,0,103.049,106.918,-3.8688,0.36,0.494,0.489,0.662,0.465,0.326,0.199,0.187,-0.012,0.34,0.658,0.5,0.686,0.48,0.715,0.320,0.314,0.342,0.285,0.466,79.034,2.325,5.896,62.9114,22,17.067,-4.5
2015,UAB,CUSA,14,1,0,1,0,0,0,0,0,104.585,101.758,2.82779,0.54,0.478,0.472,0.739,0.372,0.341,0.204,0.198,-0.006,0.34,0.669,0.469,0.701,0.47,0.678,0.332,0.299,0.318,0.322,0.597,80.469,0.971,31.578,64.4025,18,16.263,-7.5
2015,UC Irvine,BW,13,0,0,0,0,0,0,0,0,105.818,98.9592,6.85898,0.706,0.507,0.447,0.683,0.31,0.361,0.18,0.173,-0.007,0.298,0.693,0.477,0.695,0.423,0.709,0.383,0.305,0.336,0.291,0.565,82.274,2.025,7.799,63.3775,19,16.828,-4.5
2015,UCLA,P12,11,2,0,1,1,0,0,0,0,112.266,98.1315,14.1346,0.813,0.494,0.487,0.676,0.363,0.327,0.175,0.185,0.01,0.338,0.719,0.472,0.707,0.457,0.609,0.363,0.293,0.355,0.391,0.541,81.709,1.187,74.717,65.4935,20,29.935,0
2015,Utah,P12,5,2,0,1,1,0,0,0,0,116.433,89.5299,26.9035,0.951,0.556,0.427,0.702,0.428,0.345,0.178,0.183,0.005,0.313,0.719,0.528,0.622,0.409,0.717,0.402,0.378,0.316,0.283,0.577,81.657,1.554,27.543,60.3923,23,27.56,3.7
2015,Valparaiso,Horz,13,0,0,0,0,0,0,0,0,106.629,95.6594,10.9697,0.775,0.514,0.449,0.687,0.367,0.327,0.191,0.186,-0.005,0.35,0.724,0.485,0.666,0.421,0.631,0.381,0.334,0.33,0.369,0.514,81.021,1.324,14.341,62.1996,25,11.044,0.1
2015,VCU,A10,7,0,0,0,0,0,0,0,0,110.62,94.1043,16.5157,0.848,0.488,0.493,0.656,0.375,0.377,0.157,0.238,0.081,0.317,0.692,0.472,0.601,0.481,0.647,0.342,0.399,0.344,0.353,0.507,78.797,1.389,40.345,66.5049,26,24.351,3
2015,Villanova,BE,1,1,1,1,0,0,0,0,0,122.473,91.5163,30.9562,0.961,0.553,0.455,0.727,0.424,0.303,0.166,0.217,0.051,0.327,0.689,0.531,0.57,0.452,0.675,0.389,0.43,0.308,0.325,0.628,79.912,1.885,67.053,63.8347,32,27.643,11.3
2015,Virginia,ACC,2,1,0,1,0,0,0,0,0,115.318,84.4292,30.8885,0.972,0.512,0.417,0.723,0.342,0.279,0.161,0.181,0.02,0.34,0.757,0.501,0.727,0.395,0.635,0.361,0.273,0.303,0.365,0.543,80.638,1.652,73.465,57.5332,29,30.179,10
2015,West Virginia,B12,5,2,0,1,1,0,0,0,0,113.252,94.4993,18.7531,0.88,0.466,0.526,0.66,0.404,0.559,0.187,0.282,0.095,0.409,0.689,0.459,0.662,0.516,0.682,0.319,0.338,0.365,0.318,0.572,80.267,1.361,49.102,67.9793,23,29.931,4.1
2015,Wichita St.,MVC,7,2,0,1,1,0,0,0,0,114.962,93.3065,21.6555,0.925,0.507,0.452,0.692,0.354,0.368,0.152,0.216,0.064,0.348,0.73,0.489,0.647,0.425,0.703,0.359,0.353,0.344,0.297,0.565,78.755,1.835,11.93,61.4547,27,18.668,4.2
2015,Wisconsin,B10,1,5,1,1,1,1,1,1,0,126.815,93.2904,33.5251,0.974,0.546,0.467,0.763,0.356,0.211,0.124,0.167,0.043,0.319,0.763,0.551,0.63,0.44,0.733,0.357,0.37,0.36,0.267,0.502,82.389,2.077,67.699,58.0767,31,30.284,11.4
2015,Wofford,SC,12,0,0,0,0,0,0,0,0,104.909,98.5115,6.39782,0.648,0.516,0.469,0.69,0.38,0.365,0.173,0.201,0.028,0.293,0.723,0.495,0.671,0.473,0.682,0.371,0.329,0.308,0.318,0.567,78.683,1.986,1.842,60.5424,26,14.245,0.2
2015,Wyoming,MWC,12,0,0,0,0,0,0,0,0,104.478,98.0741,6.40364,0.642,0.521,0.467,0.709,0.41,0.267,0.187,0.181,-0.006,0.221,0.731,0.546,0.603,0.44,0.648,0.323,0.397,0.344,0.352,0.666,80.105,2.321,11.536,58.648,23,16.07,-1.6
2015,Xavier,BE,6,2,0,1,1,0,0,0,0,115.283,96.6313,18.6517,0.886,0.53,0.502,0.725,0.381,0.344,0.18,0.192,0.012,0.313,0.729,0.534,0.672,0.489,0.628,0.349,0.328,0.35,0.372,0.629,81,1.566,55.641,65.1714,21,30.82,1.4
2014,Albany,AE,16,0,0,0,0,0,0,0,0,102.179,103.893,-1.71363,0.447,0.487,0.482,0.748,0.425,0.292,0.198,0.187,-0.011,0.324,0.708,0.466,0.736,0.456,0.639,0.364,0.264,0.352,0.361,0.493,80.133,2.191,0.235,61.7185,18,10.783,-8.6
2014,American,Pat,15,0,0,0,0,0,0,0,0,103.925,98.0491,5.87548,0.639,0.563,0.459,0.71,0.349,0.412,0.229,0.199,-0.03,0.27,0.701,0.557,0.644,0.454,0.693,0.382,0.356,0.313,0.307,0.657,79.768,1.72,0.727,59.8927,20,13.329,-5.5
2014,Arizona,P12,1,3,0,1,1,1,0,0,0,115.193,84.7964,30.3964,0.963,0.516,0.422,0.655,0.417,0.345,0.16,0.19,0.03,0.372,0.74,0.509,0.735,0.405,0.738,0.356,0.265,0.314,0.262,0.575,81.238,1.079,82.869,63.1175,30,28.319,9.4
2014,Arizona St.,P12,10,0,0,0,0,0,0,0,0,110.175,94.7808,15.3941,0.834,0.523,0.46,0.694,0.42,0.37,0.163,0.171,0.008,0.242,0.699,0.489,0.625,0.45,0.725,0.386,0.375,0.324,0.275,0.561,81.727,1.901,30.871,67.6129,21,27.225,1.2
2014,Baylor,B12,6,2,0,1,1,0,0,0,0,118.684,100.799,17.8854,0.857,0.514,0.486,0.673,0.437,0.327,0.182,0.159,-0.023,0.411,0.671,0.482,0.655,0.456,0.677,0.384,0.345,0.367,0.323,0.581,82.044,2.021,51.342,61.1487,22,30.866,3.1
2014,BYU,WCC,10,0,0,0,0,0,0,0,0,114.713,99.9591,14.7544,0.815,0.51,0.49,0.688,0.476,0.36,0.153,0.167,0.014,0.35,0.714,0.495,0.778,0.478,0.649,0.373,0.222,0.341,0.351,0.534,81.298,1.425,40.749,71.172,22,24.303,0.6
2014,Cal Poly,BW,16,0,0,0,0,0,0,0,0,103.247,103.846,-0.59937,0.47,0.463,0.491,0.687,0.33,0.429,0.148,0.179,0.031,0.308,0.67,0.441,0.649,0.483,0.69,0.335,0.351,0.34,0.31,0.523,79.591,1.814,3.745,58.8564,11,19.389,-10.7
2014,Cincinnati,Amer,5,0,0,0,0,0,0,0,0,109.197,90.1186,19.0788,0.883,0.479,0.446,0.709,0.391,0.353,0.174,0.225,0.051,0.391,0.677,0.469,0.688,0.43,0.676,0.335,0.312,0.319,0.324,0.536,79.957,1.945,51.198,61.2764,27,24.925,5.3
2014,Coastal Carolina,BSth,16,0,0,0,0,0,0,0,0,97.0064,102.979,-5.97261,0.355,0.479,0.472,0.693,0.389,0.391,0.204,0.185,-0.019,0.348,0.701,0.479,0.689,0.465,0.576,0.320,0.311,0.321,0.424,0.403,79.554,1.413,3.527,65.898,18,9.213,-7.7
2014,Colorado,P12,8,0,0,0,0,0,0,0,0,107.9,95.4275,12.4727,0.801,0.485,0.493,0.716,0.484,0.306,0.194,0.181,-0.013,0.343,0.74,0.487,0.698,0.469,0.641,0.320,0.302,0.357,0.359,0.491,80.724,0.938,65.69,65.097,23,28.422,2.4
2014,Connecticut,Amer,7,6,0,1,1,1,1,1,1,111.355,92.2385,19.1162,0.893,0.514,0.439,0.761,0.386,0.355,0.176,0.195,0.019,0.312,0.666,0.48,0.662,0.414,0.684,0.387,0.338,0.329,0.316,0.516,81.475,2.055,59.433,63.4064,26,27.116,4.7
2014,Creighton,BE,3,1,0,1,0,0,0,0,0,125.701,100.913,24.7882,0.935,0.593,0.48,0.752,0.343,0.329,0.152,0.151,-0.001,0.281,0.722,0.562,0.553,0.468,0.652,0.421,0.447,0.336,0.348,0.645,79.997,2.416,27.104,63.9037,26,26.415,5.6
2014,Dayton,A10,11,3,0,1,1,1,0,0,0,113.694,100.71,12.9838,0.795,0.526,0.494,0.681,0.413,0.432,0.181,0.191,0.01,0.349,0.714,0.507,0.684,0.485,0.679,0.378,0.316,0.343,0.321,0.509,79.839,1.645,40.971,63.8792,23,21.556,0.6
2014,Delaware,CAA,13,0,0,0,0,0,0,0,0,111.299,105.513,5.78601,0.63,0.506,0.491,0.709,0.432,0.378,0.135,0.167,0.032,0.295,0.673,0.499,0.656,0.495,0.684,0.345,0.344,0.321,0.316,0.404,78.844,2.094,10.393,70.5569,25,15.098,-1.4
2014,Duke,ACC,3,0,0,0,0,0,0,0,0,124.75,99.4399,25.3098,0.949,0.54,0.49,0.726,0.393,0.402,0.144,0.187,0.043,0.351,0.683,0.508,0.61,0.5,0.76,0.394,0.39,0.305,0.24,0.545,80.646,1.373,86.76,64.8311,26,30.879,6.5
2014,Eastern Kentucky,OVC,15,0,0,0,0,0,0,0,0,111.315,108.295,3.01993,0.586,0.57,0.555,0.754,0.437,0.553,0.16,0.242,0.082,0.23,0.666,0.562,0.561,0.561,0.638,0.386,0.439,0.363,0.362,0.549,78.32,2.504,1.4,64.6059,22,12.669,-3.3
2014,Florida,SEC,1,4,1,1,1,1,1,0,0,116.216,88.4056,27.8106,0.955,0.527,0.451,0.661,0.434,0.326,0.178,0.219,0.041,0.356,0.712,0.513,0.647,0.429,0.685,0.368,0.353,0.333,0.315,0.548,80.174,1.993,69.322,61.5519,32,29.067,11.7
2014,George Washington,A10,9,0,0,0,0,0,0,0,0,110.212,95.9821,14.2297,0.825,0.516,0.47,0.654,0.467,0.335,0.19,0.196,0.006,0.348,0.69,0.502,0.714,0.47,0.64,0.369,0.286,0.314,0.36,0.557,81.176,1.769,27.304,65.8095,24,24.145,3.2
2014,Gonzaga,WCC,8,1,0,1,0,0,0,0,0,113.594,92.9558,20.6386,0.908,0.554,0.444,0.71,0.406,0.383,0.169,0.178,0.009,0.307,0.705,0.54,0.673,0.428,0.684,0.387,0.327,0.318,0.316,0.544,81.438,2.039,47.31,64.5603,27,19.867,4
2014,Harvard,Ivy,12,1,0,1,0,0,0,0,0,112.027,94.7095,17.3178,0.861,0.523,0.461,0.726,0.477,0.365,0.176,0.214,0.038,0.326,0.711,0.499,0.718,0.448,0.693,0.389,0.282,0.326,0.307,0.587,79.025,2.089,23.108,64.1253,25,13.951,2.2
2014,Iowa,B10,11,0,0,0,0,0,0,0,0,120.152,99.1218,21.0299,0.918,0.513,0.473,0.733,0.458,0.348,0.161,0.19,0.029,0.381,0.711,0.507,0.725,0.47,0.628,0.353,0.275,0.32,0.372,0.579,82.007,1.876,58.577,69.1598,20,30.549,1.2
2014,Iowa St.,B12,3,2,1,1,1,0,0,0,0,116.764,95.8121,20.9515,0.895,0.538,0.471,0.694,0.372,0.311,0.144,0.162,0.018,0.281,0.717,0.546,0.619,0.454,0.662,0.351,0.381,0.336,0.338,0.634,78.35,1.565,47.303,70.4795,26,31.563,7.5
2014,Kansas,B12,2,1,0,1,0,0,0,0,0,119.974,94.5731,25.4011,0.934,0.545,0.471,0.711,0.489,0.458,0.19,0.163,-0.027,0.371,0.709,0.557,0.708,0.441,0.689,0.345,0.292,0.359,0.311,0.552,81.076,0.73,89.062,66.8907,24,35.326,6.9
2014,Kansas St.,B12,9,0,0,0,0,0,0,0,0,108.305,93.9099,14.3949,0.849,0.49,0.454,0.658,0.408,0.455,0.185,0.188,0.003,0.35,0.67,0.484,0.677,0.46,0.688,0.334,0.323,0.294,0.312,0.635,79.344,1.513,59.93,63.6653,20,28.247,0.5
2014,Kentucky,SEC,8,5,0,1,1,1,1,1,0,116.202,95.0512,21.1505,0.901,0.497,0.45,0.682,0.538,0.378,0.181,0.163,-0.018,0.422,0.701,0.5,0.72,0.44,0.706,0.325,0.28,0.317,0.294,0.457,81.978,0.322,93.139,64.6236,24,29.5,3.9
2014,Louisiana Lafayette,SB,14,0,0,0,0,0,0,0,0,109.939,104.85,5.08877,0.655,0.519,0.501,0.665,0.449,0.441,0.191,0.187,-0.004,0.367,0.679,0.499,0.677,0.503,0.699,0.374,0.323,0.33,0.301,0.478,78.53,1.864,7.218,68.8604,20,16.225,-3.8
2014,Louisville,Amer,4,2,0,1,1,0,0,0,0,119.102,88.5345,30.5677,0.97,0.54,0.438,0.659,0.404,0.382,0.149,0.252,0.103,0.373,0.671,0.53,0.644,0.439,0.693,0.371,0.356,0.291,0.307,0.542,80.55,1.843,58.072,67.4981,29,21.304,5.3
2014,Manhattan,MAAC,13,0,0,0,0,0,0,0,0,106.544,96.9886,9.55527,0.734,0.508,0.456,0.662,0.559,0.525,0.197,0.218,0.021,0.348,0.669,0.489,0.687,0.442,0.721,0.367,0.313,0.327,0.279,0.524,79.125,1.91,5.007,68.0296,25,12.444,-0.5
2014,Massachusetts,A10,6,0,0,0,0,0,0,0,0,109.841,95.6537,14.1875,0.821,0.506,0.464,0.682,0.4,0.367,0.188,0.188,0,0.343,0.684,0.501,0.736,0.462,0.73,0.347,0.264,0.313,0.27,0.557,80.751,2.092,27.037,70.3142,24,24.043,3.6
2014,Memphis,Amer,8,1,0,1,0,0,0,0,0,111.252,96.3212,14.9304,0.855,0.52,0.481,0.653,0.399,0.337,0.188,0.206,0.018,0.361,0.668,0.527,0.728,0.488,0.706,0.335,0.272,0.31,0.294,0.606,80.132,2.054,69.609,67.8621,22,28.502,2.8
